,Date,Crypto,Quote,Open,High,Low,Close,Volume,Mean,Std Dev,Buy Signal,Sell Signal,Mean Reversion Signal,Momentum,Momentum Signal
135,2023-08-04 14:30:00,AVAX,USD,155.36,155.49,155.24,155.49,12016.55,155.067,0.2607499306158106,False,True,Sell,0.6200000000000045,Buy
134,2023-08-04 14:35:00,AVAX,USD,155.49,155.49,155.24,155.24,14844.7,155.0915,0.2522796067865388,False,False,Hold,0.37000000000000455,Buy
133,2023-08-04 14:40:00,AVAX,USD,155.36,155.49,155.12,155.24,17154.15,155.11,0.24872305461117944,False,False,Hold,0.0,Hold
132,2023-08-04 14:45:00,AVAX,USD,155.24,155.36,154.99,155.24,22983.35,155.1225,0.24865691858116426,False,False,Hold,-0.12000000000000455,Sell
131,2023-08-04 14:50:00,AVAX,USD,155.24,155.61,155.24,155.49,56995.25,155.1475,0.2595314604200528,False,True,Sell,0.25,Buy
130,2023-08-04 14:55:00,AVAX,USD,155.61,155.61,155.24,155.24,16956.55,155.166,0.25178102432656096,False,False,Hold,-0.37000000000000455,Sell
129,2023-08-04 15:00:00,AVAX,USD,155.36,155.49,155.24,155.36,22637.55,155.1905,0.24521687501045347,False,False,Hold,0.37000000000000455,Buy
128,2023-08-04 15:05:00,AVAX,USD,155.36,155.36,155.12,155.24,15696.85,155.209,0.2334388232727256,False,False,Hold,0.12000000000000455,Buy
127,2023-08-04 15:10:00,AVAX,USD,155.24,155.24,154.99,154.99,12621.7,155.19650000000001,0.23833357870275826,False,False,Hold,0.37000000000000455,Buy
126,2023-08-04 15:15:00,AVAX,USD,154.99,155.24,154.87,154.99,30837.95,155.17800000000003,0.23933240482728646,False,False,Hold,0.12000000000000455,Buy
125,2023-08-04 15:20:00,AVAX,USD,154.99,155.12,154.99,155.12,10793.9,155.17200000000003,0.23920042246131668,False,False,Hold,0.25,Buy
124,2023-08-04 15:25:00,AVAX,USD,154.99,155.12,154.99,155.12,10176.4,155.1475,0.21594041575928136,False,False,Hold,0.0,Hold
123,2023-08-04 15:30:00,AVAX,USD,155.24,155.24,154.99,154.99,21686.6,155.14749999999998,0.21594041575928136,False,False,Hold,-0.37000000000000455,Sell
122,2023-08-04 15:35:00,AVAX,USD,154.99,155.12,154.99,154.99,24724.7,155.14100000000002,0.21875003759487954,False,False,Hold,-0.25,Sell
121,2023-08-04 15:40:00,AVAX,USD,155.12,155.24,154.99,155.24,16178.5,155.17200000000003,0.18185014073302605,False,False,Hold,-0.25,Sell
120,2023-08-04 15:45:00,AVAX,USD,155.36,155.49,155.12,155.24,37198.2,155.19050000000001,0.16778667533947678,False,False,Hold,0.0,Hold
119,2023-08-04 15:50:00,AVAX,USD,155.36,155.36,155.12,155.24,32184.1,155.209,0.15004911476759739,False,False,Hold,0.0,Hold
118,2023-08-04 15:55:00,AVAX,USD,155.24,155.24,155.12,155.24,6113.25,155.215,0.1486960870911799,False,False,Hold,0.0,Hold
117,2023-08-04 16:00:00,AVAX,USD,155.24,155.36,155.24,155.36,7237.1,155.215,0.1486960870911799,False,False,Hold,-0.12999999999999545,Sell
116,2023-08-04 16:05:00,AVAX,USD,155.36,155.36,154.99,154.99,30541.55,155.20250000000001,0.1567725472759102,True,False,Buy,-0.25,Sell
115,2023-08-04 16:10:00,AVAX,USD,155.12,155.36,155.12,155.36,15919.15,155.196,0.14658929378729382,False,True,Sell,0.0,Hold
114,2023-08-04 16:15:00,AVAX,USD,155.24,155.36,155.12,155.36,26095.55,155.20200000000003,0.15087813137345502,False,True,Sell,0.12000000000000455,Buy
113,2023-08-04 16:20:00,AVAX,USD,155.36,155.49,155.24,155.36,13696.15,155.208,0.15480378072498524,False,False,Hold,0.37000000000000455,Buy
112,2023-08-04 16:25:00,AVAX,USD,155.49,155.61,155.36,155.49,30022.85,155.22050000000002,0.16712664596022558,False,True,Sell,0.5,Buy
111,2023-08-04 16:30:00,AVAX,USD,155.61,155.61,155.36,155.49,32863.35,155.2205,0.16712664596022558,False,True,Sell,0.37000000000000455,Buy
110,2023-08-04 16:35:00,AVAX,USD,155.49,155.49,155.24,155.49,32641.05,155.233,0.17767800563001293,False,True,Sell,0.37000000000000455,Buy
109,2023-08-04 16:40:00,AVAX,USD,155.49,155.49,155.36,155.36,3495.05,155.233,0.17767800563001293,False,False,Hold,0.37000000000000455,Buy
108,2023-08-04 16:45:00,AVAX,USD,155.36,155.49,155.24,155.24,30022.85,155.233,0.17767800563001293,False,False,Hold,0.25,Buy
107,2023-08-04 16:50:00,AVAX,USD,155.24,155.49,155.24,155.36,11263.2,155.25150000000002,0.17014776859646008,False,False,Hold,0.12000000000000455,Buy
106,2023-08-04 16:55:00,AVAX,USD,155.36,155.49,155.24,155.36,23094.5,155.27,0.16003289135756177,False,False,Hold,0.12000000000000455,Buy
105,2023-08-04 17:00:00,AVAX,USD,155.49,155.49,155.24,155.24,12572.3,155.276,0.15631951085568252,False,False,Hold,0.0,Hold
104,2023-08-04 17:05:00,AVAX,USD,155.36,155.36,154.99,154.99,26935.35,155.26950000000002,0.16557634588388662,True,False,Buy,-0.25,Sell
103,2023-08-04 17:10:00,AVAX,USD,154.99,155.12,154.99,154.99,26070.85,155.26950000000002,0.16557634588388662,True,False,Buy,-0.37000000000000455,Sell
102,2023-08-04 17:15:00,AVAX,USD,155.12,155.12,154.87,154.87,57118.75,155.26350000000002,0.17794957890381766,True,False,Buy,-0.12000000000000455,Sell
101,2023-08-04 17:20:00,AVAX,USD,154.87,154.99,154.87,154.87,7039.5,155.24500000000003,0.19856060986491691,True,False,Buy,-0.4900000000000091,Sell
100,2023-08-04 17:25:00,AVAX,USD,154.87,154.99,154.75,154.75,22859.85,155.22050000000002,0.2273526127555011,True,False,Buy,-0.6100000000000136,Sell
99,2023-08-04 17:30:00,AVAX,USD,154.75,154.87,154.62,154.75,12016.55,155.196,0.2503765585134762,True,False,Buy,-0.6100000000000136,Sell
98,2023-08-04 17:35:00,AVAX,USD,154.62,154.75,154.5,154.62,45299.8,155.16500000000002,0.28113491797651674,True,False,Buy,-0.8700000000000045,Sell
97,2023-08-04 17:40:00,AVAX,USD,154.62,154.87,154.62,154.62,13066.3,155.128,0.30203868696150143,True,False,Buy,-0.8700000000000045,Sell
96,2023-08-04 17:45:00,AVAX,USD,154.62,154.75,154.62,154.62,1864.85,155.10950000000003,0.3216319406767956,True,False,Buy,-0.8700000000000045,Sell
95,2023-08-04 17:50:00,AVAX,USD,154.62,154.75,154.62,154.75,4507.75,155.079,0.3255262945161233,True,False,Buy,-0.6100000000000136,Sell
94,2023-08-04 17:55:00,AVAX,USD,154.75,154.75,154.5,154.62,33493.2,155.042,0.3338546800162366,True,False,Buy,-0.6200000000000045,Sell
93,2023-08-04 18:00:00,AVAX,USD,154.62,154.75,154.38,154.5,50054.55,154.99900000000002,0.34590689346652953,True,False,Buy,-0.8600000000000136,Sell
92,2023-08-04 18:05:00,AVAX,USD,154.5,154.62,154.38,154.5,38383.8,154.9495,0.34276699159426405,True,False,Buy,-0.8600000000000136,Sell
91,2023-08-04 18:10:00,AVAX,USD,154.5,154.62,154.38,154.5,22526.4,154.9,0.3319162862121532,True,False,Buy,-0.7400000000000091,Sell
90,2023-08-04 18:15:00,AVAX,USD,154.62,154.62,154.25,154.25,21983.0,154.83800000000002,0.3317196025818199,True,False,Buy,-0.7400000000000091,Sell
89,2023-08-04 18:20:00,AVAX,USD,154.38,154.38,154.13,154.13,35123.4,154.7765,0.34365335962144683,True,False,Buy,-0.8600000000000136,Sell
88,2023-08-04 18:25:00,AVAX,USD,154.13,154.25,153.76,154.0,74137.05,154.7145,0.3667133542845827,True,False,Buy,-0.8700000000000045,Sell
87,2023-08-04 18:30:00,AVAX,USD,154.0,154.38,153.88,153.88,50338.6,154.6405,0.37873021921606737,True,False,Buy,-0.9900000000000091,Sell
86,2023-08-04 18:35:00,AVAX,USD,153.88,154.0,153.76,153.88,11115.0,154.5665,0.37532126589312786,True,False,Buy,-0.8700000000000045,Sell
85,2023-08-04 18:40:00,AVAX,USD,153.88,153.88,153.51,153.63,107222.7,154.48600000000002,0.3953865530285327,True,False,Buy,-1.1200000000000045,Sell
84,2023-08-04 18:45:00,AVAX,USD,153.63,153.76,152.77,153.39,238490.85,154.406,0.446594128700128,True,False,Buy,-1.2300000000000182,Sell
83,2023-08-04 18:50:00,AVAX,USD,153.51,153.76,153.39,153.51,20649.2,154.33200000000002,0.46688891950635075,True,False,Buy,-1.1100000000000136,Sell
82,2023-08-04 18:55:00,AVAX,USD,153.51,153.63,153.26,153.63,37284.65,154.27,0.47396424470948817,True,False,Buy,-0.9900000000000091,Sell
81,2023-08-04 19:00:00,AVAX,USD,153.51,153.88,153.51,153.76,55624.4,154.2145,0.4649105743098428,False,False,Hold,-0.9900000000000091,Sell
80,2023-08-04 19:05:00,AVAX,USD,153.63,153.76,153.39,153.51,27120.6,154.15249999999997,0.4723610906920762,True,False,Buy,-1.1100000000000136,Sell
79,2023-08-04 19:10:00,AVAX,USD,153.51,153.76,153.39,153.76,38532.0,154.103,0.45810938707485077,False,False,Hold,-0.7400000000000091,Sell
78,2023-08-04 19:15:00,AVAX,USD,153.76,153.88,153.76,153.76,23712.0,154.06,0.44726066813762283,False,False,Hold,-0.7400000000000091,Sell
77,2023-08-04 19:20:00,AVAX,USD,153.88,153.88,153.63,153.76,14054.3,154.017,0.4316565398795468,False,False,Hold,-0.7400000000000091,Sell
76,2023-08-04 19:25:00,AVAX,USD,153.76,153.76,153.51,153.51,8645.0,153.9615,0.421279692065814,True,False,Buy,-0.7400000000000091,Sell
75,2023-08-04 19:30:00,AVAX,USD,153.51,153.76,153.51,153.63,20130.5,153.9055,0.3837141891395648,False,False,Hold,-0.5,Sell
74,2023-08-04 19:35:00,AVAX,USD,153.76,153.76,153.39,153.39,22538.75,153.844,0.3610715048000542,True,False,Buy,-0.6100000000000136,Sell
73,2023-08-04 19:40:00,AVAX,USD,153.39,153.51,153.39,153.39,27194.7,153.78849999999997,0.3396015467071824,True,False,Buy,-0.4900000000000091,Sell
72,2023-08-04 19:45:00,AVAX,USD,153.39,153.63,153.26,153.26,37161.15,153.7265,0.31518206935303994,True,False,Buy,-0.6200000000000045,Sell
71,2023-08-04 19:50:00,AVAX,USD,153.26,153.26,153.14,153.26,68653.65,153.6645,0.27433124426224775,True,False,Buy,-0.37000000000000455,Sell
70,2023-08-04 19:55:00,AVAX,USD,153.26,153.39,153.14,153.39,13807.3,153.6215,0.2433813338851467,False,False,Hold,0.0,Hold
69,2023-08-04 20:00:00,AVAX,USD,153.26,153.63,153.26,153.63,41076.1,153.59650000000002,0.21206441424473632,False,False,Hold,0.12000000000000455,Buy
68,2023-08-04 20:05:00,AVAX,USD,153.63,153.76,153.51,153.63,55352.7,153.578,0.19000277006153896,False,False,Hold,0.0,Hold
67,2023-08-04 20:10:00,AVAX,USD,153.63,153.76,153.63,153.63,11991.85,153.5655,0.17685780788531266,False,False,Hold,-0.12999999999999545,Sell
66,2023-08-04 20:15:00,AVAX,USD,153.63,153.88,153.63,153.76,9435.4,153.55949999999999,0.167409834331939,False,True,Sell,0.25,Buy
65,2023-08-04 20:20:00,AVAX,USD,153.88,154.0,153.76,153.88,33752.55,153.57199999999997,0.18167640405112964,False,True,Sell,0.12000000000000455,Buy
64,2023-08-04 20:25:00,AVAX,USD,153.88,154.0,153.88,154.0,49313.55,153.6025,0.1998124120256146,False,True,Sell,0.2400000000000091,Buy
63,2023-08-04 20:30:00,AVAX,USD,153.88,154.0,153.63,153.76,24712.35,153.615,0.20153359390728348,False,False,Hold,0.0,Hold
62,2023-08-04 20:35:00,AVAX,USD,153.63,153.63,152.28,152.77,473832.45,153.572,0.27611210537807884,True,False,Buy,-0.7399999999999807,Sell
61,2023-08-04 20:40:00,AVAX,USD,152.77,153.02,152.65,152.65,33505.55,153.5165,0.3404064907530492,True,False,Buy,-0.9799999999999898,Sell
60,2023-08-04 20:45:00,AVAX,USD,152.65,152.65,151.29,152.4,589304.95,153.46099999999998,0.42218604030803814,True,False,Buy,-0.9899999999999807,Sell
59,2023-08-04 20:50:00,AVAX,USD,152.52,152.65,152.28,152.65,54784.6,153.4055,0.4526701482948282,True,False,Buy,-0.7399999999999807,Sell
58,2023-08-04 20:55:00,AVAX,USD,152.65,152.77,152.52,152.65,26960.05,153.35,0.4744414999148343,True,False,Buy,-0.6099999999999852,Sell
57,2023-08-04 21:00:00,AVAX,USD,152.65,152.89,152.52,152.89,25132.25,153.30649999999997,0.47475506150051744,False,False,Hold,-0.37000000000000455,Sell
56,2023-08-04 21:05:00,AVAX,USD,152.89,153.51,152.77,153.51,66628.25,153.3065,0.47475506150051744,False,False,Hold,0.12000000000000455,Buy
55,2023-08-04 21:10:00,AVAX,USD,153.51,153.51,153.14,153.26,35913.8,153.28799999999998,0.46865541150843326,False,False,Hold,-0.37000000000000455,Sell
54,2023-08-04 21:15:00,AVAX,USD,153.26,153.39,153.14,153.39,43558.45,153.288,0.46865541150843326,False,False,Hold,-0.2400000000000091,Sell
53,2023-08-04 21:20:00,AVAX,USD,153.39,153.51,153.26,153.39,7076.55,153.28799999999998,0.46865541150843326,False,False,Hold,-0.2400000000000091,Sell
52,2023-08-04 21:25:00,AVAX,USD,153.51,153.63,153.51,153.51,28306.2,153.3005,0.47119640557933257,False,False,Hold,-0.25,Sell
51,2023-08-04 21:30:00,AVAX,USD,153.39,153.63,153.26,153.26,28750.8,153.3005,0.47119640557933257,False,False,Hold,-0.6200000000000045,Sell
50,2023-08-04 21:35:00,AVAX,USD,153.26,153.39,153.14,153.26,9682.4,153.29399999999998,0.47079328350006644,False,False,Hold,-0.7400000000000091,Sell
49,2023-08-04 21:40:00,AVAX,USD,153.26,153.26,153.02,153.14,16783.65,153.26950000000002,0.4651029880284262,False,False,Hold,-0.6200000000000045,Sell
48,2023-08-04 21:45:00,AVAX,USD,153.14,153.26,153.02,153.14,11423.75,153.245,0.4579646044692096,False,False,Hold,0.3699999999999761,Buy
47,2023-08-04 21:50:00,AVAX,USD,153.26,153.26,153.14,153.14,5866.25,153.2205,0.44930911876989726,False,False,Hold,0.4899999999999807,Buy
46,2023-08-04 21:55:00,AVAX,USD,153.14,153.26,153.02,153.26,33690.8,153.19549999999998,0.43125856208040614,False,False,Hold,0.8599999999999852,Buy
45,2023-08-04 22:00:00,AVAX,USD,153.14,153.39,153.14,153.39,25576.85,153.171,0.40334000284370286,False,False,Hold,0.7399999999999807,Buy
44,2023-08-04 22:05:00,AVAX,USD,153.39,153.51,153.26,153.51,17290.0,153.1465,0.36322060861894956,False,True,Sell,0.8599999999999852,Buy
43,2023-08-04 22:10:00,AVAX,USD,153.39,153.51,153.39,153.39,4334.85,153.128,0.33893952262784655,False,False,Hold,0.5,Buy
42,2023-08-04 22:15:00,AVAX,USD,153.51,153.63,153.39,153.51,33246.2,153.165,0.3381917861358299,False,True,Sell,0.0,Hold
41,2023-08-04 22:20:00,AVAX,USD,153.51,153.63,153.39,153.39,15548.65,153.20199999999997,0.3188069866487942,False,False,Hold,0.12999999999999545,Buy
40,2023-08-04 22:25:00,AVAX,USD,153.51,153.63,153.39,153.51,13535.6,153.2575,0.2636958974179748,False,False,Hold,0.12000000000000455,Buy
39,2023-08-04 22:30:00,AVAX,USD,153.39,153.39,153.14,153.14,29430.05,153.28199999999998,0.22406765895321107,False,False,Hold,-0.25,Sell
38,2023-08-04 22:35:00,AVAX,USD,153.26,153.26,153.14,153.14,4112.55,153.30649999999997,0.17208550506056064,False,False,Hold,-0.37000000000000455,Sell
37,2023-08-04 22:40:00,AVAX,USD,153.26,153.39,153.26,153.26,21908.9,153.325,0.1422562550631517,False,False,Hold,0.0,Hold
36,2023-08-04 22:45:00,AVAX,USD,153.26,153.26,153.14,153.26,16721.9,153.31249999999997,0.13599051824282737,False,False,Hold,0.0,Hold
35,2023-08-04 22:50:00,AVAX,USD,153.14,153.26,153.02,153.14,14239.55,153.3065,0.14098432163430744,True,False,Buy,0.0,Hold
34,2023-08-04 22:55:00,AVAX,USD,153.14,153.26,153.02,153.14,10818.6,153.29399999999998,0.14423664765109137,True,False,Buy,0.0,Hold
33,2023-08-04 23:00:00,AVAX,USD,153.14,153.26,153.14,153.26,13066.3,153.28749999999997,0.14260268691400751,False,False,Hold,0.12000000000000455,Buy
32,2023-08-04 23:05:00,AVAX,USD,153.39,153.39,153.14,153.14,93168.4,153.269,0.13606886800954338,False,False,Hold,-0.12000000000000455,Sell
31,2023-08-04 23:10:00,AVAX,USD,153.26,153.26,153.14,153.14,9917.05,153.26299999999998,0.1390986019049836,False,False,Hold,-0.25,Sell
30,2023-08-04 23:15:00,AVAX,USD,153.02,153.14,152.89,153.02,7138.3,153.251,0.14934594244771823,True,False,Buy,-0.4899999999999807,Sell
29,2023-08-04 23:20:00,AVAX,USD,152.89,153.02,152.89,153.02,3680.3,153.24499999999998,0.15628920560534945,True,False,Buy,-0.3699999999999761,Sell
28,2023-08-04 23:25:00,AVAX,USD,152.89,153.14,152.89,153.14,17685.2,153.24499999999998,0.15628920560534945,False,False,Hold,-0.37000000000000455,Sell
27,2023-08-04 23:30:00,AVAX,USD,153.02,153.14,153.02,153.02,531.05,153.23899999999998,0.16270412280646426,True,False,Buy,-0.3699999999999761,Sell
26,2023-08-04 23:35:00,AVAX,USD,153.14,153.26,153.14,153.14,13177.45,153.233,0.1640956075595044,False,False,Hold,-0.37000000000000455,Sell
25,2023-08-04 23:40:00,AVAX,USD,153.26,153.39,153.26,153.26,6878.95,153.2265,0.16007481803109333,False,False,Hold,0.12000000000000455,Buy
24,2023-08-04 23:45:00,AVAX,USD,153.39,153.39,153.26,153.39,1185.6,153.2205,0.15087377086858067,False,True,Sell,0.25,Buy
23,2023-08-04 23:50:00,AVAX,USD,153.39,153.39,153.14,153.26,10040.55,153.214,0.1459055209780993,False,False,Hold,0.0,Hold
22,2023-08-04 23:55:00,AVAX,USD,153.26,153.39,153.14,153.26,13980.2,153.20149999999998,0.12893388758457908,False,False,Hold,0.0,Hold
21,2023-08-05 00:00:00,AVAX,USD,153.26,153.26,153.02,153.14,5606.9,153.189,0.12160765211069753,False,False,Hold,0.0,Hold
20,2023-08-05 00:05:00,AVAX,USD,153.14,153.26,153.14,153.26,22625.2,153.17649999999998,0.09729364126609892,False,False,Hold,0.12000000000000455,Buy
19,2023-08-05 00:10:00,AVAX,USD,153.26,153.26,152.89,153.02,31714.8,153.1705,0.10318481120005747,True,False,Buy,-0.23999999999998067,Sell
18,2023-08-05 00:15:00,AVAX,USD,153.14,153.14,152.89,153.02,12806.95,153.1645,0.10840834110105384,True,False,Buy,-0.11999999999997613,Sell
17,2023-08-05 00:20:00,AVAX,USD,153.02,153.02,152.89,153.02,1259.7,153.15249999999997,0.11054291854898732,True,False,Buy,-0.11999999999997613,Sell
16,2023-08-05 00:25:00,AVAX,USD,153.02,153.14,153.02,153.14,14943.5,153.1465,0.10761896721527535,False,False,Hold,0.11999999999997613,Buy
15,2023-08-05 00:30:00,AVAX,USD,153.26,153.26,153.14,153.14,16882.45,153.1465,0.10761896721527535,False,False,Hold,0.11999999999997613,Buy
14,2023-08-05 00:35:00,AVAX,USD,153.26,153.39,153.14,153.26,26762.45,153.15249999999997,0.11054291854898732,False,False,Hold,0.12000000000000455,Buy
13,2023-08-05 00:40:00,AVAX,USD,153.26,153.39,153.26,153.26,7619.95,153.1525,0.11054291854898732,False,False,Hold,0.23999999999998067,Buy
12,2023-08-05 00:45:00,AVAX,USD,153.39,153.39,153.39,153.39,37741.6,153.165,0.12253893043810099,False,True,Sell,0.25,Buy
11,2023-08-05 00:50:00,AVAX,USD,153.39,153.51,153.14,153.39,12140.05,153.17749999999998,0.1322228979264879,False,True,Sell,0.12999999999999545,Buy
10,2023-08-05 00:55:00,AVAX,USD,153.39,153.39,153.26,153.39,1185.6,153.19599999999997,0.1348839657252616,False,True,Sell,0.0,Hold
9,2023-08-05 01:00:00,AVAX,USD,153.26,153.51,153.26,153.51,6175.0,153.2205,0.1453299331622589,False,True,Sell,0.25,Buy
8,2023-08-05 01:05:00,AVAX,USD,153.51,153.63,153.39,153.51,12350.0,153.23899999999998,0.15757704882076784,False,True,Sell,0.25,Buy
7,2023-08-05 01:10:00,AVAX,USD,153.51,153.63,153.51,153.51,33270.9,153.2635,0.15981156666960133,False,True,Sell,0.37000000000000455,Buy
6,2023-08-05 01:15:00,AVAX,USD,153.51,153.51,153.26,153.39,17648.15,153.276,0.15942000138439036,False,False,Hold,0.12999999999999545,Buy
5,2023-08-05 01:20:00,AVAX,USD,153.26,153.39,153.14,153.39,9361.3,153.28249999999997,0.1613715881838612,False,False,Hold,0.3699999999999761,Buy
4,2023-08-05 01:25:00,AVAX,USD,153.26,153.26,152.89,153.02,62935.6,153.26399999999998,0.16940763668650677,True,False,Buy,0.0,Hold
3,2023-08-05 01:30:00,AVAX,USD,153.02,153.14,152.89,153.14,30578.6,153.25799999999998,0.1716667518289249,False,False,Hold,0.11999999999997613,Buy
2,2023-08-05 01:35:00,AVAX,USD,153.02,153.02,152.52,152.65,104604.5,153.22750000000002,0.218965870927057,True,False,Buy,-0.4899999999999807,Sell
1,2023-08-05 01:40:00,AVAX,USD,152.65,152.89,152.65,152.77,40384.5,153.209,0.24124457997575022,True,False,Buy,-0.3699999999999761,Sell
0,2023-08-05 01:45:00,AVAX,USD,152.65,152.77,152.4,152.52,13967.85,153.172,0.2856681917692418,True,False,Buy,-0.7399999999999807,Sell
287,2023-08-04 01:50:00,BTC,USD,849338692.32,849338692.32,849101651.2,849329676.03,552611.2,,,False,False,Hold,,Hold
286,2023-08-04 01:55:00,BTC,USD,849329385.18,849562354.43,849222353.12,849222353.12,785289.6,,,False,False,Hold,,Hold
285,2023-08-04 02:00:00,BTC,USD,849222353.12,849564390.37,849222353.12,849437871.49,1192476.8,,,False,False,Hold,,Hold
284,2023-08-04 02:05:00,BTC,USD,849437580.64,849475681.73,848589177.02,848589467.87,1774172.8,,,False,False,Hold,,Hold
283,2023-08-04 02:10:00,BTC,USD,848589177.02,848673813.79,848238414.34,848519664.35,1483324.8,,,False,False,Hold,,Hold
282,2023-08-04 02:15:00,BTC,USD,848519955.2,848792770.62,848519664.35,848774738.05,2763056.0,,,False,False,Hold,,Hold
281,2023-08-04 02:20:00,BTC,USD,848774447.2,848792770.62,846367680.0,846968281.12,6660419.2,,,False,False,Hold,,Hold
280,2023-08-04 02:25:00,BTC,USD,846968281.12,848322760.26,846453771.01,848321596.86,2879395.2,,,False,False,Hold,,Hold
279,2023-08-04 02:30:00,BTC,USD,848321596.86,848962335.01,848244522.14,848654326.98,1745088.0,,,False,False,Hold,,Hold
278,2023-08-04 02:35:00,BTC,USD,848654326.98,848985312.0,848654326.98,848985312.0,1221561.6,,,False,False,Hold,,Hold
277,2023-08-04 02:40:00,BTC,USD,848985021.15,849079255.9,848694464.0,848835816.13,4595398.4,,,False,False,Hold,,Hold
276,2023-08-04 02:45:00,BTC,USD,848835525.28,849031265.98,848185480.0,848636294.4,2472208.0,,,False,False,Hold,,Hold
275,2023-08-04 02:50:00,BTC,USD,848636003.55,848636294.4,848441717.09,848441717.09,698035.2,,,False,False,Hold,,Hold
274,2023-08-04 02:55:00,BTC,USD,848442007.94,848494651.42,848287276.8,848287276.8,2443123.2,,,False,False,Hold,,Hold
273,2023-08-04 03:00:00,BTC,USD,848287276.8,848287567.65,847419677.22,847895795.39,2937564.8,,,False,False,Hold,-1433880.6399999857,Sell
272,2023-08-04 03:05:00,BTC,USD,847895795.39,848099970.69,847634323.04,847938550.05,1832342.4,,,False,False,Hold,-1283803.0700000525,Sell
271,2023-08-04 03:10:00,BTC,USD,847938550.05,848345446.4,847730884.58,848289312.74,1134307.2,,,False,False,Hold,-1148558.75,Sell
270,2023-08-04 03:15:00,BTC,USD,848289312.74,848289603.58,847984794.88,848278260.51,727120.0,,,False,False,Hold,-311207.3600000143,Sell
269,2023-08-04 03:20:00,BTC,USD,848278260.51,848504249.41,848278260.51,848504249.41,1774172.8,,,False,False,Hold,-15414.94000005722,Sell
268,2023-08-04 03:25:00,BTC,USD,848504249.41,848504249.41,848287276.8,848321887.71,1483324.8,848511622.405,552213.2661209407,False,False,Hold,-452850.33999991417,Sell
267,2023-08-04 03:30:00,BTC,USD,848321887.71,848656653.76,848321887.71,848353008.45,1454240.0,848462789.0259999,518200.47987817286,False,False,Hold,1384727.330000043,Buy
266,2023-08-04 03:35:00,BTC,USD,848353008.45,848353299.3,848054598.4,848064778.08,901628.8,848404910.2739999,492927.83240092156,False,False,Hold,-256818.7799999714,Sell
265,2023-08-04 03:40:00,BTC,USD,848064778.08,848065068.93,847830645.44,847892596.06,785289.6,848327646.5025,440850.98828304716,False,False,Hold,-761730.9200000763,Sell
264,2023-08-04 03:45:00,BTC,USD,847892596.06,847988575.9,847892305.22,847898703.87,523526.4,848293108.3025,446284.4202762299,False,False,Hold,-1086608.1299999952,Sell
263,2023-08-04 03:50:00,BTC,USD,847898994.72,847898994.72,847427820.96,847548232.03,959798.4,848244536.6865,472426.81822036515,True,False,Buy,-1287584.1000000238,Sell
262,2023-08-04 03:55:00,BTC,USD,847548232.03,848150287.39,847547941.18,848150287.39,1047052.8,848213314.1535,455887.06967253605,False,False,Hold,-486007.00999999046,Sell
261,2023-08-04 04:00:00,BTC,USD,848149996.54,848150287.39,848121493.44,848121493.44,581696.0,848270974.7695,350987.79719143506,False,False,Hold,-320223.64999997616,Sell
260,2023-08-04 04:05:00,BTC,USD,848121784.29,848458877.12,848121493.44,848428338.08,2384953.6,848276311.8305,352605.87606018037,False,False,Hold,141061.2800000906,Buy
259,2023-08-04 04:10:00,BTC,USD,848428338.08,848428338.08,847992066.08,847992356.93,901628.8,848243213.328,346266.6973152753,False,False,Hold,96561.53999996185,Buy
258,2023-08-04 04:15:00,BTC,USD,847992066.08,847992356.93,847909465.25,847909756.1,785289.6,848189435.533,306143.59779471345,False,False,Hold,-28793.949999928474,Sell
257,2023-08-04 04:20:00,BTC,USD,847909756.1,847909756.1,847613381.98,847613672.83,639865.6,848128328.368,291977.58102873265,True,False,Buy,-675639.9099999666,Sell
256,2023-08-04 04:25:00,BTC,USD,847613672.83,847880089.6,847376922.56,847795452.83,1221561.6,848086286.2895,275030.4438158759,True,False,Buy,-482807.67999994755,Sell
255,2023-08-04 04:30:00,BTC,USD,847795161.98,847795452.83,847554630.69,847681440.42,814374.4,848048272.4560001,275858.58780461893,True,False,Buy,-822808.9900000095,Sell
254,2023-08-04 04:35:00,BTC,USD,847681149.57,847982177.25,847681149.57,847981886.4,843459.2,848033002.936,270329.4399534577,False,False,Hold,-340001.310000062,Sell
253,2023-08-04 04:40:00,BTC,USD,847982177.25,848476328.0,847908883.55,848476328.0,930713.6,848062029.5665,285559.69162449474,False,True,Sell,123319.54999995232,Buy
252,2023-08-04 04:45:00,BTC,USD,848476037.15,848989093.02,848476037.15,848988802.18,1134307.2,848114542.1730001,350777.4239151595,False,True,Sell,924024.0999999046,Buy
251,2023-08-04 04:50:00,BTC,USD,848988802.18,849149350.27,848988802.18,849101942.05,494441.6,848155173.6385,413537.1597685184,False,True,Sell,1209345.9900000095,Buy
250,2023-08-04 04:55:00,BTC,USD,849101942.05,849544031.01,849043481.6,849450087.1,1366985.6,848213764.968,504831.3050528265,False,True,Sell,1551383.230000019,Buy
249,2023-08-04 05:00:00,BTC,USD,849450087.1,849683347.2,849415767.04,849419838.91,1570579.2,848259544.4430001,569882.5465584602,False,True,Sell,1871606.8799999952,Buy
248,2023-08-04 05:05:00,BTC,USD,849420129.76,849859310.24,849238349.76,849799977.25,3344752.0,848333448.92,666110.6805493232,False,True,Sell,1649689.8600000143,Buy
